# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 7.3769849421235385,0.7792822423251685,2.694923680445652,-6.164953835280823,0.31610324359225395,3.000000000000003,11.294235377864474,0.0,292.75309120159415,0.0
 7.3863378899638965,0.7823644348663348,2.6947391149793147,-3.426849443168743,0.3441620871133278,2.9999999999999822,-14.60145676048247,0.0,-288.550162430907,0.0
 7.395648809443224,0.7856799763393039,2.6943839946823966,-6.113516771309788,0.3720948455513105,3.000000000000024,-11.574705585466427,0.0,-247.061026858854,0.0
 7.404937110677595,0.7892269738470434,2.6938596949970797,-8.40829401204795,0.39995974925442396,2.9999999999999165,-9.292276156581659,0.0,-213.07475990532404,0.0
 7.41421395805545,0.7930035344925216,2.6931675913655466,-10.384956039762704,0.42779029138798885,3.0000000000000417,-7.55058575286104,0.0,-185.1253405614783,0.0
 7.423485535656154,0.7970077653787062,2.6923090592299794,-12.101360000635239,0.4556050241901013,2.999999999999988,-6.205210703955111,0.0,-162.0044626731885,0.0
 7.432754983541096,0.8012377736085652,2.691285474032559,-13.603051924512283,0.4834133678449263,3.000000000000108,-5.153417037160783,0.0,-142.7464151973904,0.0
 7.442023572714548,0.8056916662850664,2.6900982112154685,-14.92610980295988,0.5112191353652805,2.999999999999856,-4.321603549738505,0.0,-126.58972512385729,0.0
 7.451291430898788,0.8103675505111778,2.68874864622089,-16.09932542298977,0.5390227099180008,2.99999999999988,-3.65653980239526,0.0,-112.93661549032021,0.0
 7.4605579968488485,0.8152635333898672,2.6872381544910056,-17.145860018607433,0.5668224077681807,2.999999999999868,-3.11931897757102,0.0,-101.31752357909917,0.0
 7.469822307339647,0.8203777220241029,2.6855681114679975,-18.08449701520299,0.5946153392405751,2.999999999999928,-2.681189522252962,0.0,-91.36230708331105,0.0
 7.47908317931884,0.8257082235168521,2.683739892594047,-18.930591644825263,0.6223979551781533,2.99999999999988,-2.320669889680584,0.0,-82.77769012478512,0.0
 7.488339325500892,0.8312531449710834,2.681754873311337,-19.696794045232874,0.6501663937243104,3.000000000000132,-2.021537056036916,0.0,-75.32989303211491,0.0
 7.4975894272574735,0.8370105934897643,2.67961442906205,-20.393603221092338,0.6779166989940549,2.999999999999976,-1.7714117781667906,0.0,-68.8313501018307,0.0
 7.506832179896056,0.8429786761758629,2.677319935288367,-21.029794363863207,0.7056449569098019,3.000000000000072,-1.5607539035046436,0.0,-63.13057008987241,0.0
 7.516066319997402,0.8491555001323469,2.6748727674324706,-21.612750892750974,0.7333473772138421,3.000000000000012,-1.382141708222946,0.0,-58.10438332180291,0.0
 7.525290641075988,0.8555391724621844,2.672274300936543,-22.148724380584497,0.7610203404495999,3.0000000000000964,-1.2297497497866188,0.0,-53.65199234678383,0.0
 7.534504001656832,0.8621278002683432,2.669525911242766,-22.643039531956113,0.7886604221921315,2.9999999999998916,-1.0989667870834647,0.0,-49.6903846781114,0.0
 7.543705328462372,0.8689194906537914,2.666628973793322,-23.10025700047241,0.8162644026087513,2.999999999999988,-0.9861134870719621,0.0,-46.15077633815762,0.0
 7.552893616490556,0.8759123507214966,2.6635848640303923,-23.524303626191678,0.8438292666933012,2.9999999999999276,-0.8882319053320868,0.0,-42.975838305180986,0.0
 7.562067927165064,0.883104487574427,2.6603949573961607,-23.91857731830084,0.871352198716826,3.0000000000000484,-0.8029270815487713,0.0,-40.117520445367866,0.0
 7.571227385340698,0.8904940083155505,2.657060629332808,-24.286032068930353,0.8988305732437291,2.9999999999998908,-0.7282468208107075,0.0,-37.53533372002486,0.0
 7.580371175681457,0.8980790200478348,2.6535832552825167,-24.62924729083668,0.9262619442660069,3.0000000000001092,-0.6625897073910608,0.0,-35.194986004975604,0.0
 7.589498538750917,0.9058576298742479,2.6499642106874686,-24.950484706328634,0.9536440334743851,3.0000000000000364,-0.6046341667114319,0.0,-33.067292233480465,0.0
 7.598608767034833,0.9138279448977578,2.646204870989846,-25.2517352873066,0.9809747183261336,3.0000000000000733,-0.5532833510977362,0.0,-31.127298672450905,0.0
 7.607701201035332,0.9219880722213322,2.6423066116318314,-25.534758196099695,1.0082520203276328,3.0000000000001097,-0.5076220142991021,0.0,-29.35357528482826,0.0
 7.616775225521832,0.9303361189479392,2.6382708080556063,-25.801113257000544,1.035474093787133,3.0000000000000244,-0.46688253800941093,0.0,-27.72764080380866,0.0
 7.625830265987495,0.9388701921805467,2.634098835703353,-26.0521881664964,1.0626392151841206,2.999999999999902,-0.43041799461872376,0.0,-26.233493179351573,0.0
 7.634865785335846,0.9475883990221224,2.629792070017254,-26.28922140169326,1.0897457732291738,3.0000000000000493,-0.39768065784571327,0.0,-24.857224137642493,0.0
 7.64388128080627,0.9564888465756346,2.62535188643949,-26.513321593313503,1.1167922596404476,3.0000000000000493,-0.3682047582561092,0.0,-23.586701246162775,0.0
 7.652876281136839,0.9655696419440509,2.620779660412245,-26.725483978819767,1.1437772606321557,3.0000000000001235,-0.34159256783276476,0.0,-22.41130444693741,0.0
 7.661850343956518,0.9748288922303392,2.6160767673777006,-26.92660443279753,1.1706994490911906,2.999999999999901,-0.31750311063602604,0.0,-21.321706721625976,0.0
 7.670803053394972,0.9842647045374676,2.611244582778037,-27.117491477808187,1.197557577406555,3.000000000000099,-0.2956429572733636,0.0,-20.309690729891,0.0
 7.679734017896166,0.993875185968404,2.6062844820554387,-27.29887660474707,1.2243504709101372,3.0000000000000497,-0.2757586821909879,0.0,-19.367994881953962,0.0
 7.688642868221031,1.003658443626116,2.6011978406520875,-27.471423172243142,1.2510770218847307,2.9999999999999503,-0.25763065344031294,0.0,-18.49018358756314,0.0
 7.697529255624386,1.013612584613572,2.5959860340101644,-27.635734106761387,1.277736184094796,3.0,-0.24106789815152324,0.0,-17.670537489651736,0.0
 7.706392850191656,1.0237357160337395,2.590650437571852,-27.792358586855404,1.3043269677966052,2.999999999999925,-0.22590383819594387,0.0,-16.903960252769973,0.0
 7.715233339321594,1.0340259449895863,2.5851924267793325,-27.94179786372293,1.3308484351864198,2.9999999999998996,-0.2119927343644851,0.0,-16.185899122947905,0.0
