# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,0.9163122599749476,0.39967088481185487,0.11394027392789266,0,3.0,0.3012780390641146,0.0,0.0,0.0
 0.09026738888002003,0.9285345380502501,0.3996951904685634,0.11394027392789266,0.2708021666400601,3.0000000000000004,0.3012780390641146,0.0,5.573480901608133,0.0
 0.1288062733642665,0.9411986114459573,0.39976785171314433,0.32873601057012236,0.38641882009279954,3.0,0.2693135693546319,0.0,6.553376560354041,0.0
 0.15914116774555312,0.9543003389167682,0.39988848495728063,0.5275319963692615,0.4774235032366594,3.0,0.24180044131857523,0.0,7.043933734886369,0.0
 0.18533780426039242,0.9678355792173826,0.4000567066126553,0.7120593680566942,0.5560134127811773,3.000000000000001,0.21798659665557987,0.0,7.27314078936191,0.0
 0.20895202953053318,0.9818001911024998,0.40027213309095133,0.8838089530781358,0.6268560885915996,2.9999999999999987,0.19726765921482114,0.0,7.344723303928291,0.0
 0.23077212087591079,0.996190033326819,0.4005343808038517,1.0440714864763745,0.6923163626277324,3.0000000000000027,0.17915417193138441,0.0,7.316249089322699,0.0
 0.25126056249376344,1.0110009646450395,0.40084306616303933,1.1939700288046304,0.7537816874812904,2.9999999999999987,0.16324688119436787,0.0,7.222884743702169,0.0
 0.2707148757153278,1.0262288438118605,0.40119780558019735,1.334486290971871,0.8121446271459835,2.9999999999999973,0.14921791309131177,0.0,7.0873418274697855,0.0
 0.28933904700675206,1.041869529581982,0.40159821546700863,1.466482159167544,0.8680171410202563,3.0000000000000058,0.13679630772751902,0.0,6.92481334081636,0.0
 0.3072796388812843,1.0579188807101025,0.4020439122351562,1.5907174091224465,0.921838916643853,3.0,0.12575680965740635,0.0,6.745699267464047,0.0
 0.3246458094158223,1.0743727559509217,0.402534512296323,1.707864372975935,0.973937428247467,3.000000000000003,0.1159111118797028,0.0,6.557224629788788,0.0
 0.34152120803362307,1.0912270140591394,0.40306963206219204,1.818520152430082,1.0245636241008693,2.999999999999997,0.10710096682454981,0.0,6.364451478495533,0.0
 0.3579714380923129,1.1084775137894542,0.4036488879444463,1.9232168434487023,1.0739143142769387,2.9999999999999933,0.09919272689535398,0.0,6.1709369853832925,0.0
 0.3740489473133666,1.1261201138965657,0.40427189635476884,2.022430139733743,1.1221468419400997,3.0,0.09207299032823664,0.0,5.979174446387198,0.0
 0.3897963498852115,1.1441506731351736,0.40493827370484253,2.1165866067882906,1.1693890496556343,2.999999999999986,0.08564510615952796,0.0,5.790895892871326,0.0
 0.40524875220760914,1.162565050259977,0.40564763640635043,2.2060698599320583,1.2157462566228272,3.0,0.07982635279987625,0.0,5.607283727094156,0.0
 0.42043542336910344,1.1813591040256748,0.4063996008709755,2.2912258340046354,1.2613062701073101,3.0,0.07454564695074598,0.0,5.4291210405836745,0.0
 0.43538102175642157,1.2005286931869672,0.4071937835104007,2.3723672966733376,1.3061430652692645,3.0,0.06974167403631346,0.0,5.256899742085622,0.0
 0.4501065132143295,1.2200696764985528,0.408029800736309,2.449777728920498,1.3503195396429881,2.9999999999999925,0.06536135396834343,0.0,5.090899150795513,0.0
 0.46462987002360884,1.2399779127151314,0.40890726896038354,2.523714673767558,1.393889610070826,2.9999999999999885,0.061358576928895944,0.0,4.931243609553566,0.0
 0.4789666110375279,1.260249260591402,0.4098258045943071,2.594412636274271,1.436899833112583,2.9999999999999885,0.05769315576139298,0.0,4.777945008788748,0.0
 0.4931302246781671,1.2808795788820644,0.4107850240497628,2.6620856033749756,1.4793906740345006,3.000000000000004,0.05432995562285389,0.0,4.630934340499658,0.0
 0.507132504186867,1.3018647263418175,0.4117845437384336,2.726929240397088,1.5213975125606003,3.000000000000004,0.05123816639031391,0.0,4.490085204865738,0.0
 0.5209838162177374,1.3232005617253604,0.41282398007200244,2.7891228116148783,1.5629514486532117,3.000000000000008,0.0483906923528451,0.0,4.355231365697,0.0
 0.5346933181475532,1.3448829437873935,0.41390294946215234,2.8488308644276956,1.6040799544426592,3.000000000000008,0.045763639081349373,0.0,4.226179875601064,0.0
 0.5482691354718174,1.3669077312826152,0.4150210683205663,2.9062047103983377,1.644807406415452,3.000000000000008,0.04333587948956576,0.0,4.1027208839494325,0.0
 0.5617185078071089,1.3892707829657251,0.4161779530589273,2.9613837311543496,1.6851555234213262,2.9999999999999916,0.04108868600184176,0.0,3.9846349494772664,0.0
 0.5750479099615614,1.4119679575914228,0.41737322008891825,3.014496532834619,1.7251437298846841,3.000000000000017,0.039005417611127684,0.0,3.871698468136282,0.0
 0.588263153028663,1.4349951139144073,0.41860648582222215,3.065661969173565,1.764789459085989,2.9999999999999916,0.03707125305611558,0.0,3.7636876731473756,0.0
 0.6013694693429831,1.458348110689378,0.41987736667052217,3.1149900503261416,1.804108408028949,2.9999999999999916,0.03527296189931698,0.0,3.6603815513969944,0.0
 0.6143715842995202,1.4820228066710346,0.421185479045501,3.162582752042193,1.8431147528985605,3.000000000000017,0.03359870828493541,0.0,3.561563936671995,0.0
 0.6272737774044319,1.5060150606140759,0.4225304393588419,3.2085347377086246,1.8818213322132955,2.9999999999999916,0.03203788208402477,0.0,3.467024975988689,0.0
 0.6400799344400219,1.5303207312732017,0.42391186402222775,3.252934003997448,1.9202398033200654,3.0,0.030580952665615627,0.0,3.376562121559294,0.0
