# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,0.6993480653627975,1.5644260348349754,-0.2320170024573697,0,3.0,-0.6802932827332526,0.0,0.0,0.0
 0.0893234052947101,0.7113159733366287,1.5643775709981038,-0.2320170024573697,0.26797021588413034,3.0000000000000004,-0.6802932827332526,0.0,-12.631805294353901,0.0
 0.12615586865564685,0.7232200404579769,1.5642326938687705,-0.6972775081441466,0.37846760596694057,2.9999999999999996,-0.6855458519955695,0.0,-16.567558648091946,0.0
 0.15430735221032332,0.735060781526625,1.5639921750188968,-1.1636788629670451,0.46292205663097,3.000000000000001,-0.6906249171235483,0.0,-19.771698443544775,0.0
 0.17794913607619992,0.7468387113423551,1.5636567860204047,-1.6311170842306193,0.5338474082285998,2.9999999999999987,-0.6955235781073715,0.0,-22.57141207506853,0.0
 0.1986996823245403,0.7585543447049498,1.563227298445216,-2.0994862143846773,0.5960990469736209,3.0,-0.7002350818017286,0.0,-25.10287087803906,0.0
 0.2173904608313738,0.7702081964141909,1.5627044838652526,-2.568678413851747,0.6521713824941214,2.9999999999999987,-0.7047528401665308,0.0,-27.438441047190892,0.0
 0.23451627508850267,0.7818007812698615,1.5620891138524364,-3.0385840587311184,0.703548825265508,2.9999999999999982,-0.7090704480617387,0.0,-29.62180827039161,0.0
 0.25040010568141946,0.7933326140717438,1.5613819599786887,-3.5090918431538802,0.7512003170442583,2.9999999999999947,-0.7131817007604345,0.0,-31.681528208618822,0.0
 0.26526671943149704,0.8048042096196202,1.5605837938159313,-3.9800888860436037,0.795800158294491,3.0,-0.7170806112688444,0.0,-33.637307728308414,0.0
 0.27928008696442447,0.816216082713273,1.5596953869360863,-4.4514608420585695,0.8378402608932733,3.000000000000004,-0.7207614268279608,0.0,-35.503287988802086,0.0
 0.29256424178697943,0.8275687481524845,1.5587175109110754,-4.923092016411572,0.8776927253609383,3.0000000000000084,-0.724218645039661,0.0,-37.289914368829336,0.0
 0.3052157448766899,0.8388627207370374,1.5576509373128202,-5.394865483263855,0.9156472346300697,2.9999999999999956,-0.7274470292012459,0.0,-39.00507306362436,0.0
 0.3173115490140999,0.8500985152667139,1.5564964377132426,-5.866663207406823,0.9519346470422998,3.0000000000000044,-0.7304416229910226,0.0,-40.65481824082381,0.0
 0.32891418264691413,0.8612766465412964,1.5552547836842645,-6.338366168863754,0.9867425479407425,3.0,-0.7331977642341894,0.0,-42.243856989270306,0.0
 0.3400752923283158,0.8723976293605673,1.5539267467978073,-6.809854490086447,1.0202258769849475,3.000000000000005,-0.7357110977203418,0.0,-43.7758840876696,0.0
 0.35083813778737094,0.8834619785243092,1.5525130986257931,-7.281007565355545,1.052514413362113,3.0,-0.7379775872378936,0.0,-45.253819951036704,0.0
 0.3612393951220681,0.8944702088323042,1.5510146107401437,-7.751704192044331,1.0837181853662043,2.9999999999999947,-0.7399935262376734,0.0,-46.67998404726262,0.0
 0.3713104892080782,0.905422835084335,1.5494320547127804,-8.221822703317763,1.1139314676242347,3.0000000000000053,-0.7417555477357133,0.0,-48.056224074035846,0.0
 0.3810785974525934,0.9163203720801838,1.5477662021156255,-8.691241101895624,1.1432357923577803,2.9999999999999885,-0.7432606327989563,0.0,-49.384014041468426,0.0
 0.390567418920152,0.9271633346196329,1.5460178245206007,-9.159837194486524,1.171702256760456,3.0,-0.7445061178894858,0.0,-50.66453001270863,0.0
 0.39979777261831717,0.9379522375024649,1.5441876934996277,-9.627488726455129,1.1993933178549516,3.000000000000012,-0.7454897011126931,0.0,-51.89870948373659,0.0
 0.4087880691890955,0.948687595528462,1.5422765806246281,-10.094073516354586,1.2263642075672865,2.9999999999999876,-0.746209446990495,0.0,-53.08729855719645,0.0
 0.4175546873100737,0.959369923497407,1.5402852574675239,-10.559469589879887,1.2526640619302212,3.0,-0.7466637899974337,0.0,-54.2308898751198,0.0
 0.42611227734907253,0.9699997362090819,1.5382144956002366,-11.023555312881253,1.2783368320472177,3.000000000000013,-0.7468515369297866,0.0,-55.32995343625253,0.0
 0.43447400876907544,0.9805775484632693,1.5360650665946884,-11.486209522996463,1.3034220263072265,3.0000000000000067,-0.7467718677574228,0.0,-56.384861873982324,0.0
 0.4426517735313726,0.9911038750597515,1.5338377420228007,-11.947311659556506,1.327955320594118,3.0,-0.7464243353194427,0.0,-57.395911348160354,0.0
 0.4506563547111577,1.001579230798311,1.5315332934564954,-12.406741891330608,1.3519690641334734,3.000000000000007,-0.745808863545468,0.0,-58.363338942305305,0.0
 0.45849756734169983,1.01200413047873,1.5291524924676942,-12.864381241805622,1.3754927020250995,2.9999999999999787,-0.7449257447041187,0.0,-59.28733722028341,0.0
 0.4661843768890064,1.022379088900791,1.5266961106283192,-13.32011171158488,1.3985531306670191,2.999999999999993,-0.743775635002936,0.0,-60.16806647061742,0.0
 0.47372499955875985,1.0327046208642767,1.5241649195102918,-13.773816397608451,1.4211749986762796,3.0000000000000075,-0.7423595492476568,0.0,-61.005665031118426,0.0
 0.4811269877348033,1.042981241168969,1.521559690685534,-14.225379608840456,1.44338096320441,3.0,-0.7406788542884766,0.0,-61.800258018832736,0.0
 0.4883973031625729,1.0532094646146506,1.5188811957259671,-14.67468697815492,1.4651919094877188,3.0000000000000075,-0.7387352611829211,0.0,-62.55196470548022,0.0
